tick,harvested
61965,135926
29200,249025
61970,135935
29205,249028
61975,135930
29210,249027
61980,135936
29215,249029
61985,135941
29220,249027
61990,135947
29225,249029
61995,135951
29230,249032
62000,135955
29235,249029
62005,135957
29240,248602
62010,135961
29245,248603
62015,135969
29250,248607
62020,135975
29255,248606
62025,135980
29260,248606
62030,135981
29265,248608
62035,135978
29270,248607
62040,135978
29275,248608
62045,135979
29280,248608
62050,135981
29285,248606
62055,135982
29290,248187
62060,135983
29295,248189
62065,135981
29300,248190
62070,135982
29305,248189
62075,135986
29310,248187
62080,135987
29315,248194
62085,135989
29320,248202
62090,135990
29325,248193
62095,135991
29330,248194
62100,135991
29335,248192
62105,135993
29340,247768
62110,135995
29345,247760
62115,135996
29350,247749
62120,135998
29355,247744
62125,135999
29360,247752
62130,136001
29365,247762
62135,136005
29370,247769
62140,136009
29375,247776
62145,136012
29380,247781
62150,136017
29385,247787
62155,136018
29390,247368
62160,135535
29395,247379
62165,135537
29400,247377
62170,135539
29405,247371
62175,135540
29410,247369
62180,135544
29415,247379
62185,135539
29420,247381
62190,135553
29425,247372
62195,135557
29430,247359
62200,135560
29435,247376
62205,135562
29440,246971
62210,135568
29445,246983
62215,135570
29450,246987
62220,135580
29455,246987
62225,135582
29460,246996
62230,135585
29465,246991
62235,135589
29470,247004
62240,135597
29475,247009
62245,135601
29480,247018
62250,135607
29485,247017
62255,135612
29490,246545
62260,135615
29495,246630
62265,135615
29500,246610
62270,135616
29505,246606
62275,135617
29510,246612
62280,135619
29515,246606
62285,135618
29520,246591
62290,135617
29525,246600
62295,135617
29530,246589
62300,135618
29535,246588
62305,135619
29540,246162
62310,135620
29545,246169
62315,135620
29550,246186
62320,135620
29555,246176
62325,135621
29560,246166
62330,135627
29565,246154
62335,135623
29570,246141
62340,135626
29575,246131
62345,135626
29580,246121
62350,135626
29585,246126
62355,135625
29590,245727
62360,135630
29595,245737
62365,135630
29600,245746
62370,135634
29605,245746
62375,135632
29610,245749
62380,135631
29615,245755
62385,135132
29620,245757
62390,135147
29625,245752
62395,135148
29630,245743
62400,135147
29635,245750
62405,135148
29640,245316
62410,135155
29645,245308
62415,135157
29650,245308
62420,135159
29655,245311
62425,135157
29660,245326
62430,135157
29665,245336
62435,135161
29670,245343
62440,135165
29675,245352
62445,135163
29680,245360
62450,135165
29685,245361
62455,135168
29690,245367
62460,135166
29695,244943
62465,135168
29700,244939
62470,135170
29705,244935
62475,135176
29710,244928
62480,135180
29715,244931
62485,135179
29720,244936
62490,135182
29725,244936
62495,135186
29730,244935
29735,244933
29740,244932
29745,244510
29750,244509
29755,244506
29760,244502
29765,244501
29770,244498
29775,244495
29780,244494
29785,244491
29790,244488
29795,244066
29800,244065
29805,244062
29810,244059
29815,244058
29820,244056
29825,244053
29830,244052
29835,244048
29840,244046
29845,243618
29850,243613
29855,243612
29860,243610
29865,243606
29870,243608
29875,243602
29880,243602
29885,243596
29890,243595
29895,243593
29900,243174
29905,243171
29910,243169
29915,243164
29920,243167
29925,243163
29930,243158
29935,243159
29940,243157
29945,243154
29950,242732
29955,242729
29960,242728
29965,242724
29970,242723
29975,242720
29980,242717
29985,242716
29990,242712
29995,242708
30000,242707
30005,242277
30010,242277
30015,242274
30020,242268
30025,242267
30030,242262
30035,242257
30040,242261
30045,242266
30050,242267
30055,241850
30060,241851
30065,241851
30070,241851
30075,241852
30080,241859
30085,241862
30090,241862
30095,241862
30100,241863
30105,241446
30110,241447
30115,241449
30120,241454
30125,241457
30130,241461
30135,241460
30140,241460
30145,241464
30150,241468
30155,241470
30160,241048
30165,241050
30170,241055
30175,241048
30180,241053
30185,241059
30190,241059
30195,241063
30200,241059
30205,241062
30210,240647
30215,240643
30220,240641
30225,240659
30230,240655
30235,240654
30240,240657
30245,240657
30250,240662
30255,240665
30260,240666
30265,240247
30270,240249
30275,240261
30280,240248
30285,240242
30290,240255
30295,240257
30300,240260
30305,240263
30310,240257
30315,240264
30320,239844
30325,239846
30330,239848
30335,239850
30340,239839
30345,239840
30350,239850
30355,239864
30360,239876
30365,239864
30370,239435
30375,239435
30380,239431
30385,239442
30390,239455
30395,239443
30400,239458
30405,239458
30410,239459
30415,239462
30420,239463
30425,239047
30430,239046
30435,239050
30440,239055
30445,239051
30450,239056
30455,239053
30460,239053
30465,239047
30470,239060
30475,239072
30480,238640
30485,238636
30490,238619
30495,238619
30500,238629
30505,238640
30510,238647
30515,238652
30520,238661
30525,238676
30530,238687
30535,238272
30540,238265
30545,238260
30550,238253
30555,238247
30560,238241
30565,238236
30570,238236
30575,238232
30580,238227
30585,237797
30590,237812
30595,237824
30600,237839
30605,237846
30610,237861
30615,237864
30620,237851
30625,237843
30630,237841
30635,237849
30640,237434
30645,237438
30650,237441
30655,237443
30660,237453
30665,237450
30670,237449
30675,237456
30680,237455
30685,237462
30690,237470
30695,237049
30700,237051
30705,237052
30710,237057
30715,237053
30720,237088
30725,237069
30730,237067
30735,237070
30740,237069
30745,237069
30750,236647
30755,236654
30760,236649
30765,236654
30770,236660
30775,236655
30780,236655
30785,236655
30790,236667
30795,236663
30800,236657
30805,236234
30810,236246
30815,236242
30820,236240
30825,236241
30830,236244
30835,236241
30840,236235
30845,236247
30850,236245
30855,236252
30860,235840
30865,235850
30870,235868
30875,235878
30880,235884
30885,235885
30890,235861
30895,235865
30900,235864
30905,235859
30910,235846
30915,235416
30920,235408
30925,235397
30930,235382
30935,235377
30940,235368
30945,235365
30950,235347
30955,235367
30960,235369
30965,235380
30970,234963
30975,234972
30980,234985
30985,234992
30990,235001
30995,235006
31000,235013
31005,235018
31010,235026
31015,235040
31020,235046
31025,234636
31030,234643
31035,234644
31040,234659
31045,234669
31050,234676
31055,234682
31060,234685
31065,234694
31070,234704
31075,234715
31080,234303
31085,234313
31090,234316
31095,234334
31100,234349
31105,234361
31110,234369
31115,234382
31120,234397
31125,234413
31130,234429
31135,234422
31140,233997
31145,233990
31150,233984
31155,233979
31160,233973
31165,233970
31170,233968
31175,233962
31180,233956
31185,233950
31190,233944
31195,233518
31200,233513
31205,233510
31210,233506
31215,233502
31220,233496
31225,233489
31230,233484
31235,233481
31240,233478
31245,233473
31250,233046
31255,233041
31260,233034
31265,233029
31270,233023
31275,233018
31280,233017
31285,233015
31290,233008
31295,233004
31300,233000
31305,232568
31310,232570
31315,232568
31320,232564
31325,232564
31330,232559
31335,232553
31340,232549
31345,232546
31350,232545
31355,232545
31360,232541
31365,232113
31370,232107
31375,232106
31380,232104
31385,232097
31390,232097
31395,232093
31400,232090
31405,232085
31410,232093
31415,232104
31420,231691
31425,231698
31430,231708
31435,231723
31440,231734
31445,231744
31450,231751
31455,231755
31460,231762
31465,231773
31470,231784
31475,231795
31480,231380
31485,231389
31490,231395
31495,231404
31500,231415
31505,231427
31510,231439
31515,231447
31520,231451
31525,231462
31530,231469
31535,231055
31540,231061
31545,231071
31550,231081
31555,231085
31560,231088
31565,231082
31570,231096
31575,231105
31580,231104
31585,231115
31590,231117
31595,230704
31600,230704
31605,230693
31610,230692
31615,230690
31620,230683
31625,230694
31630,230675
31635,230676
31640,230676
31645,230680
31650,230259
31655,230259
31660,230257
31665,230260
31670,230264
31675,230262
31680,230259
31685,230256
31690,230253
31695,230254
31700,230256
31705,230241
31710,229817
31715,229816
31720,229810
31725,229809
31730,229804
31735,229796
31740,229790
31745,229791
31750,229800
31755,229817
31760,229828
31765,229414
31770,229432
31775,229427
31780,229440
31785,229458
31790,229454
31795,229451
31800,229456
31805,229457
31810,229455
31815,229470
31820,229452
31825,229030
31830,229037
31835,229042
31840,229050
31845,229059
31850,229072
31855,229086
31860,229074
31865,229072
31870,229066
31875,229067
31880,229064
31885,228635
31890,228634
31895,228636
31900,228646
31905,228646
31910,228647
31915,228663
31920,228676
31925,228669
31930,228664
31935,228656
31940,228659
31945,228233
31950,228245
31955,228248
31960,228258
31965,228269
31970,228271
31975,228272
31980,228268
31985,228268
31990,228270
31995,228288
32000,228296
32005,227876
32010,227881
32015,227897
32020,227913
32025,227914
32030,227913
32035,227907
32040,227901
32045,227897
32050,227901
32055,227894
32060,227476
32065,227482
32070,227479
32075,227488
32080,227482
32085,227479
32090,227485
32095,227497
32100,227503
32105,227510
32110,227512
32115,227527
32120,227116
32125,227129
32130,227140
32135,227155
32140,227165
32145,227154
32150,227153
32155,227145
32160,227134
32165,227136
32170,227136
32175,227130
32180,226701
32185,226708
32190,226720
32195,226733
32200,226741
32205,226758
32210,226770
32215,226790
32220,226802
32225,226797
32230,226797
32235,226792
32240,226361
32245,226352
32250,226342
32255,226341
32260,226354
32265,226364
32270,226386
32275,226399
32280,226397
32285,226415
32290,226415
32295,226405
32300,225983
32305,225981
32310,225975
32315,225973
32320,225992
32325,226010
32330,226007
32335,226016
32340,226022
32345,226018
32350,226017
32355,226018
32360,225593
32365,225607
32370,225608
32375,225618
32380,225622
32385,225620
32390,225626
32395,225625
32400,225630
32405,225640
32410,225645
32415,225645
32420,225654
32425,225233
32430,225240
32435,225241
32440,225245
32445,225253
32450,225254
32455,225261
32460,225269
32465,225269
32470,225275
32475,225282
32480,225283
32485,224864
32490,224866
32495,224872
32500,224879
32505,224881
32510,224886
32515,224893
32520,224896
32525,224899
32530,224907
32535,224911
32540,224913
32545,224499
32550,224504
32555,224508
32560,224512
32565,224519
32570,224522
32575,224527
32580,224532
32585,224538
32590,224537
32595,224546
32600,224553
32605,224130
32610,224134
32615,224136
32620,224145
32625,224152
32630,224152
32635,224159
32640,224164
32645,224166
32650,224175
32655,224181
32660,224181
32665,224187
32670,223772
32675,223779
32680,223780
32685,223787
32690,223794
32695,223795
32700,223803
32705,223808
32710,223811
32715,223815
32720,223821
32725,223826
32730,223405
32735,223409
32740,223412
32745,223420
32750,223425
32755,223426
32760,223435
32765,223440
